    0.236490082492152709E+01    0.128059659925491843E+03    0.419486013480556608E+01   -0.473841705322265625E+02
    0.987807661294937134E+00    0.111204270124435425E+03    0.455495619773864746E+01   -0.449192657470703125E+02
    0.169247644892153049E+01    0.814332838766152776E+02    0.426290399742525228E+01   -0.449055175781250000E+02
    0.185623720288276672E+01    0.121394733190536499E+03    0.434444487094879150E+01   -0.447175331115722656E+02
    0.188944730438496111E+01    0.114557176585255377E+03    0.435786693581054863E+01   -0.446693229675292969E+02
    0.120934454034241479E+01    0.647647915328001602E+02    0.445609601855402815E+01   -0.440100708007812500E+02
    0.205252826213836670E+01    0.116977021694183350E+03    0.422680163383483887E+01   -0.439840888977050781E+02
    0.217505085262492770E+01    0.632472605898885050E+02    0.433893471195129266E+01   -0.437627792358398438E+02
    0.684388182782242227E+00    0.123194802946789451E+03    0.484867356047001330E+01   -0.436630249023437500E+02
    0.114591389894485474E+01    0.711203014850616455E+02    0.455243062973022461E+01   -0.434589767456054688E+02
    0.220810607075691223E+01    0.120452681779861450E+03    0.419001507759094238E+01   -0.434199600219726562E+02
    0.106983888997068766E+01    0.929769170959380062E+02    0.459823119193831520E+01   -0.433870811462402344E+02
    0.166186457602413928E+01    0.888415103586047223E+02    0.433579734189535859E+01   -0.433598251342773438E+02
    0.124872263792672333E+01    0.846587968100720900E+02    0.455225843283168174E+01   -0.433470535278320312E+02
    0.223125374224005091E+01    0.100551777046451178E+03    0.428983095338122933E+01   -0.433421592712402344E+02
    0.179256268343758007E+01    0.833398272681332060E+02    0.422167473761479428E+01   -0.431207160949707031E+02
    0.221618285674276549E+01    0.894353293807121190E+02    0.427756954966261826E+01   -0.430569152832031250E+02
    0.978136242693094515E+00    0.909471251596273476E+02    0.457178931367592600E+01   -0.429404373168945312E+02
    0.212836965918540955E+01    0.102436665296554565E+03    0.422198820114135742E+01   -0.429254875183105469E+02
    0.329142254702509240E+00    0.133734222695452274E+03    0.511283404688016851E+01   -0.429119110107421875E+02
    0.127096364122609606E+01    0.108613908944434783E+03    0.455914459702672925E+01   -0.428792686462402344E+02
    0.241088583188329775E+01    0.709623663364201605E+02    0.425902392573323674E+01   -0.428633041381835938E+02
    0.119806122202783460E+01    0.694052457481867435E+02    0.453862035687794041E+01   -0.428591537475585938E+02
    0.160157931796422481E+01    0.932390777528333388E+02    0.432686081708012615E+01   -0.428526802062988281E+02
    0.238155990839004517E+01    0.952164745330810547E+02    0.416666090488433838E+01   -0.428355102539062500E+02
    0.194295779958701242E+01    0.959289951918195385E+02    0.420896180079059157E+01   -0.428059844970703125E+02
    0.211001485586166382E+00    0.152048883438110352E+03    0.520751607418060303E+01   -0.426720275878906250E+02
    0.868791307521781353E+00    0.979009010292982964E+02    0.471127039165705153E+01   -0.426111373901367188E+02
    0.223134226418121617E+01    0.972072138464408084E+02    0.420265330299238560E+01   -0.425918121337890625E+02
    0.211084735613150176E+01    0.105675835129459870E+03    0.418280329710809973E+01   -0.425594749450683594E+02
    0.625648895524340665E+00    0.119499828012966987E+03    0.473779645387189152E+01   -0.425147476196289062E+02
    0.152376204729080200E+01    0.824440395832061768E+02    0.429784250259399414E+01   -0.425110473632812500E+02
    0.137041366977861712E+01    0.109314276795531754E+03    0.442475016591234116E+01   -0.425052719116210938E+02
    0.172401588041838227E+01    0.774335654959302815E+02    0.424735964636231245E+01   -0.424586830139160156E+02
    0.111063823103904724E+01    0.756457602977752686E+02    0.452993261814117432E+01   -0.424126281738281250E+02
    0.136439120351096399E+01    0.105190259878381269E+03    0.448431259216960587E+01   -0.423552207946777344E+02
    0.154044724896170493E+01    0.107688079014767922E+03    0.433594159427855352E+01   -0.423486557006835938E+02
    0.213499337928389071E+00    0.146622710933545534E+03    0.516811382256661034E+01   -0.423088302612304688E+02
    0.743386643902863353E+00    0.994389188689325465E+02    0.480423630799282453E+01   -0.423067398071289062E+02
    0.286722915586159421E+00    0.118914203620261404E+03    0.514689760365573790E+01   -0.422608451843261719E+02
    0.233599917941122159E+01    0.870013098613428895E+02    0.425658233046269618E+01   -0.422543411254882812E+02
    0.230335121821401945E+01    0.792247978576440630E+02    0.421061336302543410E+01   -0.422534942626953125E+02
    0.116727516055107117E+01    0.868761336803436279E+02    0.451054477691650391E+01   -0.422148399353027344E+02
    0.208608398145639740E+01    0.735053064108595606E+02    0.422025150804923754E+01   -0.421536598205566406E+02
    0.142860022746876103E+01    0.782696654184473886E+02    0.448997330060052580E+01   -0.421254539489746094E+02
    0.113005842083232544E+01    0.748605406458625993E+02    0.450088956191850009E+01   -0.421084060668945312E+02
    0.230262243446441284E+01    0.112177721949432879E+03    0.418111135245721854E+01   -0.420847320556640625E+02
    0.109321989686110799E+01    0.850260652636135603E+02    0.450279558439865468E+01   -0.420470657348632812E+02
    0.985151203620606042E+00    0.113845916719617009E+03    0.458492450532155615E+01   -0.420350189208984375E+02
    0.192936241754730631E+01    0.905794482011753530E+02    0.422597009502525989E+01   -0.420322265625000000E+02
    0.710710138082504272E+00    0.123312929868698120E+03    0.472717928886413574E+01   -0.419905052185058594E+02
    0.230575954322392063E+01    0.858951306289707759E+02    0.417150958231580127E+01   -0.419772796630859375E+02
    0.233908489482591264E+01    0.101178865563028779E+03    0.416989246096968014E+01   -0.419706306457519531E+02
    0.690206771652554174E+00    0.963856776617625570E+02    0.478110469859904086E+01   -0.419700736999511719E+02
    0.200259737393323967E+01    0.866633518429229781E+02    0.425533532501140854E+01   -0.419544563293457031E+02
    0.921797004860072766E+00    0.897755867238558096E+02    0.463000013442354685E+01   -0.419495506286621094E+02
    0.994472935633771371E+00    0.922086580478013360E+02    0.459639735866262811E+01   -0.419176635742187500E+02
    0.126513257622718811E+01    0.996280646324157715E+02    0.442761254310607910E+01   -0.419000091552734375E+02
    0.107177411757680341E+01    0.693556483388999254E+02    0.449438752582314205E+01   -0.418950424194335938E+02
    0.120337857988257957E+01    0.935083693051958562E+02    0.456259027892832947E+01   -0.418799362182617188E+02
    0.685772692831901898E+00    0.962032274879056502E+02    0.479644105033523882E+01   -0.418771896362304688E+02
    0.978392142834209166E+00    0.108609101214876205E+03    0.459581775652698088E+01   -0.418683166503906250E+02
    0.102091464700955892E+01    0.936867799677749815E+02    0.456949202688342204E+01   -0.418661422729492188E+02
    0.577327288748863188E+00    0.898044594455549543E+02    0.482074777131956811E+01   -0.417757148742675781E+02
    0.778295011103061984E+00    0.996418086625670441E+02    0.465619701092976879E+01   -0.417386283874511719E+02
    0.221512024416453990E+01    0.766183107021389844E+02    0.424562266230561391E+01   -0.417346267700195312E+02
    0.112888283985326332E+01    0.798629643314151565E+02    0.444941524560167778E+01   -0.417094039916992188E+02
    0.659137921673065841E+00    0.107413257851507112E+03    0.472964189538884661E+01   -0.417024421691894531E+02
    0.210214572031790370E+01    0.823293543741292808E+02    0.426531838477812908E+01   -0.416711540222167969E+02
    0.624094952825827276E+00    0.933389239065501215E+02    0.481247669375952825E+01   -0.416356048583984375E+02
    0.199699559335313137E+01    0.101629407293655191E+03    0.426541797962168445E+01   -0.416092910766601562E+02
    0.589144276517666987E+00    0.111422896196942801E+03    0.481968130330084676E+01   -0.416070327758789062E+02
    0.107942983630961886E+01    0.899621055933999827E+02    0.450297247660858257E+01   -0.415969238281250000E+02
    0.188361833762971109E+01    0.974907011981786695E+02    0.426849990618390596E+01   -0.415883560180664062E+02
    0.121266523813014571E+01    0.959474992341193911E+02    0.450816824561321905E+01   -0.415798873901367188E+02
    0.731650082115425038E+00    0.119987945174922288E+03    0.478245674827368372E+01   -0.415784416198730469E+02
    0.885968252055432393E+00    0.113356582050625192E+03    0.460730210484213742E+01   -0.415388793945312500E+02
    0.209360747269250114E+01    0.744598971563955985E+02    0.420661747660170704E+01   -0.415236167907714844E+02
    0.225428677698595470E+01    0.770051774542100702E+02    0.427206830325760833E+01   -0.415172004699707031E+02
    0.928131625866430165E+00    0.948446795404664726E+02    0.467968794087308559E+01   -0.414998474121093750E+02
    0.102155485513839794E+01    0.945727537813982053E+02    0.458836944817454562E+01   -0.414861068725585938E+02
    0.578302970085760815E+00    0.128855060858625990E+03    0.488532037838287092E+01   -0.414707450866699219E+02
    0.126345430236744183E+01    0.884338861296913166E+02    0.447679914621089470E+01   -0.414688987731933594E+02
    0.133002793198098157E+01    0.966528788486224641E+02    0.447464049501666761E+01   -0.414500389099121094E+02
    0.105211572413754029E+01    0.102936875398920591E+03    0.453410890842038405E+01   -0.414485511779785156E+02
    0.885138770460000557E+00    0.842169387037026809E+02    0.460995614293744094E+01   -0.414441108703613281E+02
    0.796843044073935469E+00    0.101879601752305888E+03    0.464367510241770542E+01   -0.414413452148437500E+02
    0.863885860387701432E+00    0.858652049453308308E+02    0.462849419043045529E+01   -0.414226417541503906E+02
    0.132601936903075934E+01    0.893671925474521061E+02    0.442191382749556450E+01   -0.413967132568359375E+02
    0.140772329715586708E+01    0.971437968199680597E+02    0.441646525710037352E+01   -0.413896827697753906E+02
    0.144860766861851165E+01    0.100690236909684074E+03    0.446906783787723150E+01   -0.413698310852050781E+02
    0.320634709566560594E+00    0.114574741087222833E+03    0.509890837926676088E+01   -0.413680458068847656E+02
    0.641577346734913290E+00    0.956074404388722883E+02    0.484238804228926067E+01   -0.413668479919433594E+02
    0.848531179522575618E+00    0.108014372785146861E+03    0.464113309347154068E+01   -0.413412590026855469E+02
    0.806619245962475473E+00    0.116678971568354498E+03    0.469157255582729604E+01   -0.413336791992187500E+02
    0.481873171930274680E+00    0.115371736107945395E+03    0.489209787477991664E+01   -0.413314056396484375E+02
    0.179846610273297736E+01    0.945462753817419639E+02    0.421458648487104170E+01   -0.413240623474121094E+02
