6.247518868856387	1.7128823216563072	5.055051904543256
4.672792236116977	0.8745630208189159	3.6091358015782453
3.516039838019794	0.3934951428029459	2.4237952742625044
2.7489906934655712	-0.1913097952422668	1.6875449991844798
2.2065259840593003	-0.16889993857729793	1.2194245220715851
1.8498230390441046	-0.32934823320797607	0.9626260054087185
1.5356388884669023	-0.35962742692608	0.6761694385427535
1.2819819469228269	-0.3930612080306654	0.4658923595866915
1.0781985494414181	-0.2845034716121927	0.4767334399065104
0.9314951835182572	-0.3186214071912525	0.2941108344681673
0.858874802025443	-0.3021031419960266	0.21302006586285865
0.761099063009058	-0.2663994276175804	0.16234689187800894
0.6610917367187509	-0.31136446336840035	0.12347587390259109
0.5798966422511288	-0.2880874068478157	0.1342978543514422
0.5105695615134118	-0.23158088397336976	0.08568080591215202
0.4731044749507036	-0.2629422501291928	0.08090113097115308
0.4145654673650339	-0.18660950886954428	0.0007947182205770656
0.3673601136418749	-0.1906257859853633	0.006703548223915358
0.32451310770865105	-0.1733714194616484	0.011030900246140025
0.30432565534195344	-0.2120186751256526	0.038309409486064656
