2.443698297312157486e+00 9.342257206022257510e-01
1.675225361415648040e+00 4.139072627836101748e-01
1.236828681218571147e+00 1.521119844033436141e-01
9.513680437476482732e-01 1.379860525214784625e-02
7.525790257502883440e-01 -6.072239214994330780e-02
6.086893388223432177e-01 -9.815094745685912225e-02
5.000362269297087270e-01 -1.216187208817032517e-01
4.202313973579396844e-01 -1.302473571958898957e-01
3.542674418704716000e-01 -1.327521895005875918e-01
3.036554350753401521e-01 -1.323115259029849500e-01
2.605931497291642529e-01 -1.273052602896436181e-01
2.268869457085416208e-01 -1.232322765416085514e-01
1.983688117594617495e-01 -1.149999861381277577e-01
1.741317952285109105e-01 -1.100748285602032306e-01
1.546759594788532644e-01 -1.039164516471433874e-01
1.381596196957673717e-01 -1.006188497718936564e-01
1.234212936326507526e-01 -9.268706967357996651e-02
1.100432216587002576e-01 -8.728395695885649008e-02
9.954451126749454259e-02 -8.224158746891534200e-02
8.993577349494311091e-02 -7.838772494538970292e-02
8.165568547683348111e-02 -7.228883018415760420e-02
7.359164601043075016e-02 -6.836106907748672190e-02
6.683411687766108167e-02 -6.578320953952943029e-02
6.089467049684863659e-02 -6.176160139336204363e-02
5.560630040455514372e-02 -5.827737225627110940e-02
5.111339020058136562e-02 -5.529914409354850374e-02
4.678926548651320128e-02 -5.167549372326983581e-02
4.274319888808148643e-02 -4.877629653742859145e-02
3.963681783607275744e-02 -4.685129500595150431e-02
3.716423312093834752e-02 -4.470275822848545494e-02
3.364669777604639006e-02 -4.352191477667431696e-02
3.124294452328398725e-02 -4.119039524750021247e-02
2.925285740789924580e-02 -3.931260892081368807e-02
