# Best-fit parameters: 0.4625160791 83.19615659 0.04386677871
# Maximum log likelihood: -12.5007908
# smin smax xi0 xi2
0 4.466835922 6.007882753 4.542851527
4.466835922 5.623413252 3.01121043 1.059300567
5.623413252 7.079457844 2.078605829 0.3306823191
7.079457844 8.912509381 1.40257873 -0.02798391553
8.912509381 11.22018454 0.9346429684 -0.1900322288
11.22018454 14.12537545 0.6049165122 -0.200972726
14.12537545 17.7827941 0.3906940525 -0.1731425863
17.7827941 22.38721139 0.2439188354 -0.1384595639
22.38721139 28.18382931 0.1461472054 -0.1029042385
