2 1.9145739 0.0049122169 0.17328201
6 0.51419772 0.0034692981 0.028298115
10 0.23512961 0.0019087509 0.0067723956
14 0.13100742 -0.00071154357 0.0024264707
18 0.080472015 -0.00048113178 0.0028137665
22 0.052286911 -0.0011114214 -0.00015585962
26 0.03590533 -0.00012254275 0.0008567928
30 0.025389445 -0.00030186521 0.00019560125
34 0.018745992 -0.00092885656 0.00022050255
38 0.013812006 -0.00041587184 0.00081771085
42 0.010009653 -0.00038547956 8.177919e-05
46 0.0077552598 -0.00010779179 0.00033720548
50 0.0058265991 0.00012027752 0.00014332649
54 0.0043005231 -0.00054964963 -0.00040502346
58 0.0033630954 -0.00036747462 -0.00024372491
62 0.0026766443 -0.00011419408 -0.00025368028
66 0.0019801423 -7.6569691e-05 -7.6374846e-05
70 0.0015196271 -0.00028698605 -0.00020683198
74 0.001125555 0.00011999828 0.00018094084
78 0.0008908813 -4.5137491e-05 -0.00015463233
82 0.00072873657 -0.00013770663 -0.00011303794
86 0.0006611434 0.00016151546 -9.6278993e-05
90 0.00078242199 -6.4238305e-05 -0.00037107621
94 0.00098486703 1.7473924e-05 -0.00054235569
98 0.0010997766 -2.4677614e-05 -0.00046265388
102 0.0011234016 -4.7517922e-05 -0.00040604054
106 0.00096305636 0.00012905367 -7.5241956e-06
110 0.0007072657 -3.8479702e-05 6.5294831e-05
114 0.00038482053 -8.8891999e-05 0.00022817567
118 0.00011997024 6.6177059e-05 0.00015549582
122 -6.7807764e-06 -2.9196993e-05 8.3632044e-05
126 -0.00018836729 -0.00017033558 7.4761512e-05
130 -0.00028971513 -0.00033155598 -8.4599885e-05
134 -0.00031785408 -0.00017693632 -0.00012079941
138 -0.00028975773 -0.0001656468 8.3712927e-05
142 -0.00022969003 -7.7043927e-05 -0.00015371367
146 -0.0002627832 -3.4146154e-05 -7.1966896e-05
150 -0.0001983607 -5.4823402e-05 0.00014263844
154 -0.00027671014 1.6473878e-05 -0.00010711449
158 -0.00017974552 -5.0794685e-05 -9.0882113e-05
162 -0.0001462293 -0.00020320024 -0.00019230117
166 -0.00016029336 -0.00017450673 -0.00011485981
170 -0.00010415451 -0.00020966093 -0.00012759682
174 -8.7165874e-05 -0.00014499443 -0.00019855077
178 -3.0246888e-05 -0.00013806207 -4.9292178e-05
182 -8.5036287e-05 -0.00026054851 0.00023150867
186 -5.5013855e-05 -0.00036458313 0.00012664714
190 -2.2470401e-05 -0.00033457903 0.00025893312
194 -5.1055281e-05 -0.0001457447 0.00022921741
198 -4.4096909e-05 -0.00015593379 0.00021778981
