9.506789452487269809e-01 1.193244901417899601e-02
7.518630139468631679e-01 -5.869394379164867559e-02
6.048965350426765974e-01 -9.769117733965218542e-02
4.989232498033128738e-01 -1.225535538054516732e-01
4.195361871206688131e-01 -1.340272969062571706e-01
3.539704547781751809e-01 -1.297916643486157207e-01
3.025777716496060310e-01 -1.322267386465319772e-01
2.596038462913080602e-01 -1.252414617872463776e-01
2.258818775995219963e-01 -1.234335478619817267e-01
1.975497637556787034e-01 -1.149066433814508736e-01
1.738643176698161652e-01 -1.087803344378567988e-01
1.546291583000896086e-01 -1.019274938003076336e-01
1.375235666299378656e-01 -9.978032688973390019e-02
1.229152184881681376e-01 -9.260616210718111696e-02
1.100864818925707811e-01 -8.587231340771835086e-02
9.908791085630686002e-02 -8.184945441770681562e-02
8.969889075656231614e-02 -7.772710724164670626e-02
8.158913934878926633e-02 -7.259858489216790278e-02
7.369712329084709967e-02 -6.899913852205474818e-02
6.666017921363318055e-02 -6.568050765343756703e-02
