2.7127983570098877	0.3461841344833374	0.6588485836982727	1.4193894912750693e-06	4.0712831150813145e-07	6.663109957116831e-07
1.9308931827545166	-0.21115539968013763	0.7016503214836121	1.5037564935482806e-06	2.6589498602902495e-08	1.8824538017270243e-07
1.5348660945892334	-0.10485083609819412	0.24291621148586273	8.215246225518058e-07	6.56078711358532e-08	2.2318634762541478e-07
1.2672487497329712	-0.44726836681365967	0.05191361531615257	6.766885007891688e-07	5.676403134202701e-07	4.45348717903471e-08
1.0061030387878418	-0.10103161633014679	0.23475691676139832	1.1121368288513622e-06	1.2921289282985526e-07	2.1995651877659839e-07
0.8647900819778442	-0.35305777192115784	0.23884059488773346	1.6776995437339792e-07	3.1563286029268056e-07	2.7182815642845526e-07
0.7379963397979736	-0.1968420296907425	0.12098401039838791	3.3091552609221253e-07	2.3482606081870472e-07	1.5220233251511672e-07
0.6436818242073059	-0.20002558827400208	0.019492054358124733	1.5547090015388676e-07	9.93258808534847e-08	1.2685787142974192e-10
0.5202255845069885	-0.21351443231105804	0.02433093450963497	4.249594098837406e-08	1.929250714738373e-07	2.3640636115374036e-08
0.46575844287872314	-0.2510814964771271	0.12500979006290436	1.7654998885063833e-07	7.874999319312792e-09	2.1694651763937145e-07
0.41392800211906433	-0.13057060539722443	0.13121698796749115	2.322513239505497e-07	1.3344073579446558e-07	5.407586911587714e-08
0.35710108280181885	-0.16659222543239594	0.08176834881305695	4.4147878952571773e-07	2.736524606916646e-08	4.676065756825665e-09
0.32977524399757385	-0.1585916131734848	0.03870184347033501	3.122959526535851e-07	8.61999716050832e-09	8.12791434157134e-09
0.2822346091270447	-0.129988431930542	0.06039285287261009	3.4690262395997706e-07	2.2824983147984312e-07	6.27884455539629e-09
0.26218974590301514	-0.1420161873102188	-0.02244236320257187	2.7770767019319464e-07	3.863638298184924e-08	3.506331580638289e-08
0.25522080063819885	-0.1128823384642601	-0.0298884566873312	2.563000975897012e-07	1.5904345218586968e-07	4.6133937559034166e-08
0.212961345911026	-0.1473655104637146	0.02140648290514946	2.123935303188773e-07	1.4651745061655674e-07	2.634456652828021e-09
0.19987885653972626	-0.12352090328931808	-0.008283864706754684	2.975616837375128e-07	1.1966406532337714e-07	6.0451137429140545e-09
0.17826013267040253	-0.1286003142595291	0.013866057619452477	9.614546314651307e-08	1.4552070126683248e-07	1.4184155183727398e-08
0.1471708118915558	-0.09367553144693375	0.056689608842134476	1.6159927440639876e-07	9.895928343439664e-08	6.704102872845397e-08
