2.0045156478881836	0.0405307300388813	-0.11017444729804993	2.0063375814061146e-06	5.054143414895407e-08	1.230531410101321e-07
1.506851077079773	-0.12093830853700638	-0.03697342053055763	7.281918783519359e-07	1.5988302237701646e-08	5.401370017921181e-08
1.212600588798523	0.0702734962105751	-0.14731858670711517	6.106884598011675e-07	5.8363397670291306e-08	2.2936710308840702e-08
0.9399087429046631	-0.15186579525470734	-0.00020422616216819733	1.1727503306246945e-06	2.306623780867767e-09	2.4573285073437034e-10
0.7439874410629272	0.030859945341944695	-0.11152081936597824	5.801314273412572e-07	3.3364264684365708e-09	1.0820977536241116e-07
0.6833168864250183	-0.036171916872262955	0.04227333888411522	1.837828023099064e-07	2.15756372767828e-08	2.7998432017284358e-08
0.5406569838523865	0.06581687182188034	-0.023615621030330658	9.44667277735789e-08	3.472213849775585e-09	3.467170373028239e-08
0.45897263288497925	-0.016446685418486595	0.00070414156652987	5.68458744965028e-07	1.4871927689341646e-08	4.955667820549792e-11
0.41019052267074585	0.004848485346883535	-0.015227914787828922	2.743842344443692e-07	3.296920514372914e-09	2.3420787531591714e-09
0.3804119825363159	-0.007108508609235287	-0.04633041471242905	1.9937405681957898e-07	5.0265218654033106e-09	3.7170288180732314e-08
0.32351911067962646	0.05988505110144615	-0.06030143424868584	2.5163745931422454e-07	3.7916695561079905e-08	9.165488279450074e-08
0.2746310234069824	0.04841235652565956	-0.04481407254934311	3.4413352523188223e-07	2.9298954373757624e-08	3.441958895677999e-08
0.25632616877555847	0.00864237267524004	-0.009878636337816715	4.2073932604580477e-07	1.0267374728201162e-09	6.1542424489857694e-09
0.22493316233158112	-0.0029596586246043444	-0.027459383010864258	1.5705695943779574e-07	1.3359917616639905e-09	2.5532045921927704e-10
0.20730222761631012	0.021086929365992546	0.011430542916059494	1.5202962799776287e-07	7.113103162037504e-11	6.990194645339898e-09
0.18246455490589142	-0.025336086750030518	-0.0607214979827404	1.337826063263492e-07	8.41971470322278e-09	3.8610767916225086e-08
0.16385646164417267	-0.01704872027039528	-0.018091224133968353	1.6920684231536143e-07	8.484453140056303e-10	1.2367935120494167e-08
0.15552249550819397	0.018639780580997467	0.03568750247359276	1.281048014334374e-07	1.9738426004778375e-08	6.296364318814085e-08
0.14759758114814758	0.017895614728331566	-0.01954149641096592	4.6787697272066e-08	2.2228791252132396e-08	1.3080804883713881e-08
0.11977175623178482	0.0254692230373621	0.03581428900361061	6.29112477668059e-08	3.9201541568445464e-08	1.871510058037984e-08
