   0.106738209724426270E+000   0.985121703147888184E+002   0.406670665740966797E+001  -0.129730969238281250E+004  -0.460515351937698814E+001    1
   0.781267881393432617E-001   0.660202658176422119E+002   0.421748220920562744E+001  -0.103925097656250000E+004  -0.461515351937698259E+001    1
   0.121883004903793335E+000   0.106037954092025757E+003   0.421859443187713623E+001  -0.995212524414062500E+003  -0.462515351937698149E+001    1
   0.185047924518585205E+001   0.117958757877349854E+003   0.594946014881134033E+001  -0.610993835449218750E+003  -0.463515351937698661E+001    1
   0.179759681224822998E+001   0.144129869937896729E+003   0.593280994892120361E+001  -0.602804931640625000E+003  -0.464515351937698728E+001    1
   0.188074409961700439E+001   0.152551183700561523E+003   0.591967356204986572E+001  -0.601071777343750000E+003  -0.465515351937698174E+001    1
   0.843691080808639526E+000   0.104796043634414673E+003   0.595864093303680420E+001  -0.522353820800781250E+003  -0.466515351937698153E+001    1
   0.137588411569595337E+001   0.111575320959091187E+003   0.580892252922058105E+001  -0.514329895019531250E+003  -0.467515351937698398E+001    1
   0.895105600357055664E+000   0.659817254543304443E+002   0.590390169620513916E+001  -0.506319763183593750E+003  -0.468515351937698377E+001    1
   0.150539740920066833E+001   0.611527121067047119E+002   0.575645446777343750E+001  -0.506090270996093750E+003  -0.469515351937698444E+001    1
   0.213306277990341187E+001   0.147368673086166382E+003   0.568927884101867676E+001  -0.490404144287109375E+003  -0.470515351937698423E+001    1
   0.101455599069595337E+000   0.152476826906204224E+003   0.457716941833496094E+001  -0.474434814453125000E+003  -0.471515351937698135E+001    1
   0.341151356697082520E+000   0.965398764610290527E+002   0.424813985824584961E+001  -0.465955444335937500E+003  -0.472515351937698025E+001    1
   0.240325540304183960E+001   0.144322685003280640E+003   0.560849738121032715E+001  -0.464312164306640625E+003  -0.473515351937698448E+001    1
   0.187400132417678833E+001   0.137061647176742554E+003   0.563785743713378906E+001  -0.461088287353515625E+003  -0.474515351937698782E+001    1
   0.239688605070114136E+001   0.144416490793228149E+003   0.560791599750518799E+001  -0.458791503906250000E+003  -0.475515351937698494E+001    1
   0.145397722721099854E+001   0.109194192886352539E+003   0.567944824695587158E+001  -0.447412658691406250E+003  -0.476515351937698117E+001    1
   0.613335371017456055E+000   0.886094725131988525E+002   0.589889776706695557E+001  -0.435706329345703125E+003  -0.477515351937698451E+001    1
   0.148740410804748535E-001   0.602272129058837891E+002   0.465532779693603516E+001  -0.412396697998046875E+003  -0.478515351937698341E+001    1
   0.215996921062469482E+001   0.100691155195236206E+003   0.548966109752655029E+001  -0.394533050537109375E+003  -0.479515351937697876E+001    1
   0.866634845733642578E+000   0.158345953226089478E+003   0.572803568840026855E+001  -0.394181915283203125E+003  -0.480515351937698032E+001    1
   0.189309582114219666E+001   0.116269335746765137E+003   0.548899996280670166E+001  -0.387902221679687500E+003  -0.481515351937698277E+001    1
   0.754539817571640015E+000   0.858440136909484863E+002   0.572143185138702393E+001  -0.378473724365234375E+003  -0.482515351937698345E+001    1
   0.417514145374298096E+000   0.134847018718719482E+003   0.425037944316864014E+001  -0.365022003173828125E+003  -0.483515351937698323E+001    1
   0.909743607044219971E+000   0.117926976680755615E+003   0.563466656208038330E+001  -0.361038848876953125E+003  -0.484515351937698480E+001    1
   0.174829974770545959E+001   0.131012187004089355E+003   0.543613362312316895E+001  -0.345162872314453125E+003  -0.485515351937698814E+001    1
   0.110389247536659241E+001   0.636060869693756104E+002   0.552832233905792236E+001  -0.341790618896484375E+003  -0.486515351937698437E+001    1
   0.245456218719482422E+001   0.151450697183609009E+003   0.536048257350921631E+001  -0.335475372314453125E+003  -0.487515351937698149E+001    1
   0.826651304960250854E+000   0.156141570806503296E+003   0.561986446380615234E+001  -0.332643737792968750E+003  -0.488515351937698572E+001    1
   0.238604694604873657E+001   0.651690399646759033E+002   0.533240008354187012E+001  -0.331264068603515625E+003  -0.489515351937698817E+001    1
   0.489737987518310547E+000   0.136780867576599121E+003   0.418373763561248779E+001  -0.329974914550781250E+003  -0.490515351937698973E+001    1
   0.427471846342086792E+000   0.127768627405166626E+003   0.427816641330718994E+001  -0.325003479003906250E+003  -0.491515351937698775E+001    1
   0.249945044517517090E+001   0.137222019433975220E+003   0.532416367530822754E+001  -0.322862243652343750E+003  -0.492515351937698220E+001    1
   0.225342899560928345E+001   0.113579241037368774E+003   0.533770430088043213E+001  -0.322172241210937500E+003  -0.493515351937698199E+001    1
   0.124047160148620605E+001   0.107798115015029907E+003   0.546590769290924072E+001  -0.319764221191406250E+003  -0.494515351937698799E+001    1
   0.213808834552764893E+001   0.773756778240203857E+002   0.530502521991729736E+001  -0.309408935546875000E+003  -0.495515351937699045E+001    1
   0.144016847014427185E+001   0.136731097698211670E+003   0.541648817062377930E+001  -0.306946014404296875E+003  -0.496515351937698846E+001    1
   0.221905067563056946E+001   0.806598639488220215E+002   0.529553675651550293E+001  -0.306061523437500000E+003  -0.497515351937698824E+001    1
   0.816737115383148193E-001   0.856253838539123535E+002   0.472465157508850098E+001  -0.303335174560546875E+003  -0.498515351937698359E+001    1
   0.551392585039138794E+000   0.133769587278366089E+003   0.412588095664978027E+001  -0.299152526855468750E+003  -0.499515351937698426E+001    1
   0.169203922152519226E+001   0.609491920471191406E+002   0.533971548080444336E+001  -0.298993072509765625E+003  -0.500515351937698583E+001    1
   0.106233060359954834E+000   0.837985312938690186E+002   0.472296130657196045E+001  -0.295997863769531250E+003  -0.501515351937698384E+001    1
   0.209449574351310730E+001   0.124471995830535889E+003   0.529355335235595703E+001  -0.295841888427734375E+003  -0.502515351937698451E+001    1
   0.222714245319366455E+000   0.117393139600753784E+003   0.462654602527618408E+001  -0.294080047607421875E+003  -0.503515351937698608E+001    1
   0.193968772888183594E+001   0.131491014957427979E+003   0.529666221141815186E+001  -0.287125854492187500E+003  -0.504515351937698409E+001    1
   0.170327991247177124E+001   0.157792148590087891E+003   0.531237244606018066E+001  -0.279401184082031250E+003  -0.505515351937698298E+001    1
   0.258613228797912598E+000   0.157820150852203369E+003   0.463732075691223145E+001  -0.274675872802734375E+003  -0.506515351937698455E+001    1
   0.210827723145484924E+001   0.775646781921386719E+002   0.522627127170562744E+001  -0.272842407226562500E+003  -0.507515351937697989E+001    1
   0.522888898849487305E+000   0.152370754480361938E+003   0.563620436191558838E+001  -0.266953796386718750E+003  -0.508515351937698501E+001    1
   0.193961739540100098E+001   0.766632115840911865E+002   0.519486224651336670E+001  -0.251158401489257812E+003  -0.509515351937699013E+001    1
   0.229392006993293762E+001   0.112342921495437622E+003   0.518159484863281250E+001  -0.249962310791015625E+003  -0.510515351937699080E+001    1
   0.702900588512420654E+000   0.124624774456024170E+003   0.550312817096710205E+001  -0.244011169433593750E+003  -0.511515351937698348E+001    1
   0.262300670146942139E+000   0.915146446228027344E+002   0.462661528587341309E+001  -0.237953598022460938E+003  -0.512515351937698238E+001    1
   0.487769544124603271E+000   0.804369902610778809E+002   0.430834937095642090E+001  -0.230359146118164062E+003  -0.513515351937698394E+001    1
   0.452083498239517212E+000   0.783282256126403809E+002   0.439465379714965820E+001  -0.210985443115234375E+003  -0.514515351937697751E+001    1
   0.200460419058799744E+001   0.119460347890853882E+003   0.510437226295471191E+001  -0.206991333007812500E+003  -0.515515351937698085E+001    1
   0.633513927459716797E+000   0.108065274953842163E+003   0.417540740966796875E+001  -0.202697128295898438E+003  -0.516515351937698330E+001    1
   0.244834318757057190E+001   0.936189329624176025E+002   0.502498996257781982E+001  -0.194779418945312500E+003  -0.517515351937698220E+001    1
   0.216744825243949890E+001   0.144613782167434692E+003   0.504141306877136230E+001  -0.186414398193359375E+003  -0.518515351937698643E+001    1
   0.745961666107177734E+000   0.119886962175369263E+003   0.408670151233673096E+001  -0.185374526977539062E+003  -0.519515351937698533E+001    1
   0.208725944161415100E+001   0.955375945568084717E+002   0.503569078445434570E+001  -0.183596328735351562E+003  -0.520515351937697623E+001    1
   0.169041037559509277E+001   0.126143184900283813E+003   0.508025813102722168E+001  -0.179256088256835938E+003  -0.521515351937698224E+001    1
   0.193578362464904785E+001   0.100793687105178833E+003   0.504900765419006348E+001  -0.178705551147460938E+003  -0.522515351937697670E+001    1
   0.594746768474578857E+000   0.821354722976684570E+002   0.539651167392730713E+001  -0.177901077270507812E+003  -0.523515351937698092E+001    1
   0.386802703142166138E+000   0.922849988937377930E+002   0.554572033882141113E+001  -0.177312438964843750E+003  -0.524515351937698071E+001    1
   0.198769971728324890E+001   0.122981188297271729E+003   0.504254388809204102E+001  -0.177054321289062500E+003  -0.525515351937698583E+001    1
   0.184406340122222900E+001   0.743650174140930176E+002   0.504349207878112793E+001  -0.176109863281250000E+003  -0.526515351937698739E+001    1
   0.954623520374298096E-001   0.771079277992248535E+002   0.487160372734069824E+001  -0.175397140502929688E+003  -0.527515351937698007E+001    1
   0.319295227527618408E+000   0.141887161731719971E+003   0.559343779087066650E+001  -0.173514221191406250E+003  -0.528515351937697542E+001    1
   0.143599227070808411E+001   0.897172427177429199E+002   0.508069002628326416E+001  -0.168505233764648438E+003  -0.529515351937697609E+001    1
   0.188428282737731934E+001   0.729516661167144775E+002   0.500040090084075928E+001  -0.165280456542968750E+003  -0.530515351937697677E+001    1
   0.108657538890838623E+001   0.120387217998504639E+003   0.517190480232238770E+001  -0.164495666503906250E+003  -0.531515351937698188E+001    1
   0.334767997264862061E+000   0.120140514373779297E+003   0.555100572109222412E+001  -0.162439559936523438E+003  -0.532515351937698078E+001    1
   0.166154950857162476E+000   0.143693039417266846E+003   0.566346251964569092E+001  -0.156528717041015625E+003  -0.533515351937697613E+001    1
   0.146442890167236328E+001   0.117726764678955078E+003   0.501728212833404541E+001  -0.142835617065429688E+003  -0.534515351937697680E+001    1
   0.422272235155105591E+000   0.104825369119644165E+003   0.543854653835296631E+001  -0.142130035400390625E+003  -0.535515351937698103E+001    1
   0.179968297481536865E+001   0.617519831657409668E+002   0.491833043098449707E+001  -0.137804641723632812E+003  -0.536515351937698171E+001    1
   0.760714262723922729E+000   0.141363153457641602E+003   0.521780896186828613E+001  -0.135433868408203125E+003  -0.537515351937698238E+001    1
   0.186032846570014954E+001   0.134849629402160645E+003   0.492578089237213135E+001  -0.135191986083984375E+003  -0.538515351937698128E+001    1
   0.246362268924713135E+001   0.158751378059387207E+003   0.484954702854156494E+001  -0.134930236816406250E+003  -0.539515351937698018E+001    1
   0.337508022785186768E+000   0.139013228416442871E+003   0.549158811569213867E+001  -0.132848770141601562E+003  -0.540515351937698263E+001    1
   0.204973712563514709E+001   0.142641774415969849E+003   0.488582456111907959E+001  -0.132554275512695312E+003  -0.541515351937698153E+001    1
   0.941972583532333374E+000   0.124523285627365112E+003   0.513673567771911621E+001  -0.131940704345703125E+003  -0.542515351937697865E+001    1
   0.200632691383361816E+001   0.602175271511077881E+002   0.486482715606689453E+001  -0.131525192260742188E+003  -0.543515351937697933E+001    1
   0.205393895506858826E+001   0.684062814712524414E+002   0.485368728637695312E+001  -0.127725318908691406E+003  -0.544515351937698178E+001    1
   0.240670636296272278E+001   0.127973917722702026E+003   0.482488048076629639E+001  -0.126963798522949219E+003  -0.545515351937698245E+001    1
   0.503566116094589233E+000   0.148108897209167480E+003   0.455435252189636230E+001  -0.125430068969726562E+003  -0.546515351937698401E+001    1
   0.872500687837600708E+000   0.762854194641113281E+002   0.512262403964996338E+001  -0.125187934875488281E+003  -0.547515351937698025E+001    1
   0.136554643511772156E+001   0.727314209938049316E+002   0.496070551872253418E+001  -0.124225837707519531E+003  -0.548515351937698004E+001    1
   0.143036082386970520E+001   0.110338637828826904E+003   0.496127617359161377E+001  -0.123310035705566406E+003  -0.549515351937697805E+001    1
   0.191161230206489563E+001   0.125248060226440430E+003   0.486430478096008301E+001  -0.120809600830078125E+003  -0.550515351937697694E+001    1
   0.227608740329742432E+001   0.116932777166366577E+003   0.480758368968963623E+001  -0.117946487426757812E+003  -0.551515351937698295E+001    1
   0.847880095243453979E+000   0.146226397752761841E+003   0.425128853321075439E+001  -0.113770812988281250E+003  -0.552515351937698185E+001    1
   0.583220571279525757E+000   0.106465182304382324E+003   0.446277785301208496E+001  -0.111930381774902344E+003  -0.553515351937698163E+001    1
   0.807022899389266968E+000   0.150742748975753784E+003   0.513267612457275391E+001  -0.111406082153320312E+003  -0.554515351937698142E+001    1
   0.361346006393432617E+000   0.113992640972137451E+003   0.540685212612152100E+001  -0.109490058898925781E+003  -0.555515351937698032E+001    1
   0.620416551828384399E+000   0.125150028467178345E+003   0.444565331935882568E+001  -0.108325279235839844E+003  -0.556515351937698544E+001    1
   0.200354814529418945E+001   0.126269105672836304E+003   0.479264974594116211E+001  -0.104788322448730469E+003  -0.557515351937698611E+001    1
   0.117904871702194214E+001   0.156896350383758545E+003   0.494861173629760742E+001  -0.102829917907714844E+003  -0.558515351937698146E+001    1
   0.882837772369384766E+000   0.120839533805847168E+003   0.505583250522613525E+001  -0.100471183776855469E+003  -0.559515351937697680E+001    1
   0.548040568828582764E+000   0.937493717670440674E+002   0.452528166770935059E+001  -0.100119987487792969E+003  -0.560515351937697748E+001    1
   0.140248849987983704E+001   0.860344922542572021E+002   0.485051655769348145E+001  -0.966280975341796875E+002  -0.561515351937697904E+001    1
   0.134291350841522217E+000   0.156393072605133057E+003   0.553181207180023193E+001  -0.960861968994140625E+002  -0.562515351937698060E+001    1
   0.938179194927215576E+000   0.154421029090881348E+003   0.428963077068328857E+001  -0.952211608886718750E+002  -0.563515351937698039E+001    1
   0.701230913400650024E+000   0.713718688488006592E+002   0.510435628890991211E+001  -0.932800369262695312E+002  -0.564515351937698284E+001    1
   0.156779885292053223E+001   0.753518378734588623E+002   0.480880773067474365E+001  -0.927610702514648438E+002  -0.565515351937698085E+001    1
   0.816808193922042847E+000   0.102916023731231689E+003   0.505428409576416016E+001  -0.927536621093750000E+002  -0.566515351937697975E+001    1
   0.669736564159393311E+000   0.817166304588317871E+002   0.442398178577423096E+001  -0.914136962890625000E+002  -0.567515351937697954E+001    1
   0.939908921718597412E+000   0.157232329845428467E+003   0.433026599884033203E+001  -0.903292312622070312E+002  -0.568515351937697666E+001    1
   0.187687873840332031E+001   0.127731118202209473E+003   0.474996721744537354E+001  -0.893305358886718750E+002  -0.569515351937697734E+001    1
   0.255800932645797729E+000   0.155753896236419678E+003   0.493112897872924805E+001  -0.885579833984375000E+002  -0.570515351937697890E+001    1
   0.118314176797866821E+001   0.120671907663345337E+003   0.407091259956359863E+001  -0.874043121337890625E+002  -0.571515351937697780E+001    1
   0.109739750623703003E+001   0.767401313781738281E+002   0.409975790977478027E+001  -0.867864532470703125E+002  -0.572515351937697403E+001    1
   0.157188236713409424E+001   0.626722609996795654E+002   0.477200150489807129E+001  -0.867162551879882812E+002  -0.573515351937697382E+001    1
   0.287156701087951660E+000   0.114342621564865112E+003   0.538453376293182373E+001  -0.865642166137695312E+002  -0.574515351937697805E+001    1
   0.796337872743606567E+000   0.126246420145034790E+003   0.504683446884155273E+001  -0.864154357910156250E+002  -0.575515351937698227E+001    1
   0.167129456996917725E+001   0.140975365638732910E+003   0.475468719005584717E+001  -0.843864059448242188E+002  -0.576515351937698384E+001    1
   0.104804933071136475E+001   0.643439388275146484E+002   0.489985489845275879E+001  -0.841316604614257812E+002  -0.577515351937697918E+001    1
   0.226031914353370667E+001   0.648151373863220215E+002   0.466179633140563965E+001  -0.840768508911132812E+002  -0.578515351937698075E+001    1
   0.220838829874992371E+001   0.124129388332366943E+003   0.468253338336944580E+001  -0.840541458129882812E+002  -0.579515351937698409E+001    1
   0.692009776830673218E+000   0.141016719341278076E+003   0.508496344089508057E+001  -0.828272247314453125E+002  -0.580515351937698565E+001    1
   0.247586950659751892E+001   0.112593845129013062E+003   0.464793479442596436E+001  -0.826096801757812500E+002  -0.581515351937698366E+001    1
   0.107992082834243774E+001   0.119701484441757202E+003   0.490026652812957764E+001  -0.819315948486328125E+002  -0.582515351937698256E+001    1
   0.308698415756225586E+000   0.115031067132949829E+003   0.535098350048065186E+001  -0.805010147094726562E+002  -0.583515351937698412E+001    1
   0.121265605092048645E+001   0.816322422027587891E+002   0.483666968345642090E+001  -0.804635467529296875E+002  -0.584515351937698391E+001    1
   0.115238025784492493E+001   0.142602703571319580E+003   0.421645426750183105E+001  -0.797443618774414062E+002  -0.585515351937697837E+001    1
   0.155037388205528259E+001   0.139484850168228149E+003   0.476083874702453613E+001  -0.794497756958007812E+002  -0.586515351937697371E+001    1
   0.125633656978607178E+001   0.886145031452178955E+002   0.404656124114990234E+001  -0.787281570434570312E+002  -0.587515351937697705E+001    1
   0.571814179420471191E+000   0.696567094326019287E+002   0.457697498798370361E+001  -0.785884094238281250E+002  -0.588515351937697684E+001    1
   0.886633992195129395E-002   0.772925770282745361E+002   0.541657912731170654E+001  -0.783546905517578125E+002  -0.589515351937697751E+001    1
   0.159239605069160461E+001   0.154427567720413208E+003   0.405712878704071045E+001  -0.783198242187500000E+002  -0.590515351937697286E+001    1
   0.211369812488555908E+001   0.142926458120346069E+003   0.466103065013885498E+001  -0.782351150512695312E+002  -0.591515351937697531E+001    1
   0.102215841412544250E+001   0.157436970472335815E+003   0.488980937004089355E+001  -0.781811981201171875E+002  -0.592515351937697687E+001    1
   0.512353479862213135E+000   0.136353961229324341E+003   0.466874992847442627E+001  -0.769660034179687500E+002  -0.593515351937697400E+001    1
   0.429041534662246704E+000   0.670814967155456543E+002   0.474375236034393311E+001  -0.748342971801757812E+002  -0.594515351937698000E+001    1
   0.402766615152359009E+000   0.603331482410430908E+002   0.523267960548400879E+001  -0.738294067382812500E+002  -0.595515351937698156E+001    1
   0.110511332750320435E+000   0.795116877555847168E+002   0.543219661712646484E+001  -0.725976409912109375E+002  -0.596515351937697336E+001    1
   0.116854339838027954E+001   0.110737500190734863E+003   0.421036279201507568E+001  -0.703947753906250000E+002  -0.597515351937696959E+001    1
   0.282875299453735352E+000   0.667600250244140625E+002   0.491071081161499023E+001  -0.703217315673828125E+002  -0.598515351937697559E+001    1
   0.247529685497283936E+001   0.642637407779693604E+002   0.454039776325225830E+001  -0.698450851440429688E+002  -0.599515351937697627E+001    1
   0.177894011139869690E+001   0.127651706933975220E+003   0.467038214206695557E+001  -0.698012542724609375E+002  -0.600515351937697517E+001    1
   0.177334249019622803E-001   0.142012391090393066E+003   0.511420381069183350E+001  -0.693710784912109375E+002  -0.601515351937697851E+001    1
   0.134647205471992493E+001   0.728217577934265137E+002   0.406334388256072998E+001  -0.692060546875000000E+002  -0.602515351937697829E+001    1
   0.121854543685913086E+001   0.138422719240188599E+003   0.425052893161773682E+001  -0.683150558471679688E+002  -0.603515351937697453E+001    1
   0.402892082929611206E+000   0.148445377349853516E+003   0.483075928688049316E+001  -0.682720489501953125E+002  -0.604515351937697520E+001    1
   0.239161342382431030E+001   0.156265852451324463E+003   0.450840425491333008E+001  -0.675101089477539062E+002  -0.605515351937697410E+001    1
   0.128247335553169250E+001   0.667686796188354492E+002   0.474064266681671143E+001  -0.672201461791992188E+002  -0.606515351937697478E+001    1
   0.214805006980895996E+001   0.109537914991378784E+003   0.458654332160949707E+001  -0.664652328491210938E+002  -0.607515351937697723E+001    1
   0.128162369132041931E+001   0.150172517299652100E+003   0.428284966945648193E+001  -0.661303024291992188E+002  -0.608515351937697790E+001    1
   0.112681331488250414E+001   0.645840456307096673E+002   0.478497498951045586E+001  -0.657183532714843750E+002  -0.609515351937697769E+001    1
   0.215028315782546997E+001   0.155741260051727295E+003   0.402244687080383301E+001  -0.656582946777343750E+002  -0.610515351937697481E+001    1
   0.472496747970581055E+000   0.145023325681686401E+003   0.477119064331054688E+001  -0.643224868774414062E+002  -0.611515351937697282E+001    1
   0.146784856915473938E+001   0.145987025499343872E+003   0.419038867950439453E+001  -0.639241294860839844E+002  -0.612515351937697528E+001    1
   0.192855671048164368E+001   0.880674159526824951E+002   0.459736919403076172E+001  -0.635982589721679688E+002  -0.613515351937697417E+001    1
   0.111619368195533752E+001   0.156753972768783569E+003   0.476228499412536621E+001  -0.634571876525878906E+002  -0.614515351937697485E+001    1
   0.154986619949340820E+001   0.134395978450775146E+003   0.467125177383422852E+001  -0.629448928833007812E+002  -0.615515351937697819E+001    1
   0.247581586241722107E+001   0.157590619325637817E+003   0.446351921558380127E+001  -0.627507400512695312E+002  -0.616515351937697620E+001    1
   0.994631052017211914E+000   0.113727298974990845E+003   0.433616077899932861E+001  -0.621137962341308594E+002  -0.617515351937697776E+001    1
   0.123785763978958130E+001   0.118647763729095459E+003   0.475361382961273193E+001  -0.619538421630859375E+002  -0.618515351937698288E+001    1
   0.175395399332046509E+001   0.819126105308532715E+002   0.459565913677215576E+001  -0.610321388244628906E+002  -0.619515351937698000E+001    1
   0.109203666448593140E+001   0.636128520965576172E+002   0.476645028591156006E+001  -0.605625457763671875E+002  -0.620515351937697535E+001    1
   0.223159116557989767E+001   0.126787908678749574E+003   0.449598751444867517E+001  -0.602196083068847656E+002  -0.621515351937697247E+001    1
   0.143237248063087463E+001   0.107570961713790894E+003   0.468375003337860107E+001  -0.599137153625488281E+002  -0.622515351937697314E+001    1
   0.219634339213371277E+001   0.145479545593261719E+003   0.449186658859252930E+001  -0.589367942810058594E+002  -0.623515351937697559E+001    1
   0.138838097453117371E+001   0.142444232702255249E+003   0.464717626571655273E+001  -0.586543769836425781E+002  -0.624515351937698071E+001    1
   0.126463766657425136E+001   0.724828102502155218E+002   0.471122655179548744E+001  -0.586264648437500000E+002  -0.625515351937697694E+001    1
   0.107548564672470093E+001   0.151537654399871826E+003   0.443332910537719727E+001  -0.585953865051269531E+002  -0.626515351937697407E+001    1
   0.858517595625015062E+000   0.627023131029277607E+002   0.485351506214697093E+001  -0.581810913085937500E+002  -0.627515351937697385E+001    1
   0.198809866911127209E+001   0.157730341850608795E+003   0.446720843281144298E+001  -0.581090583801269531E+002  -0.628515351937697986E+001    1
   0.247232690453529358E+001   0.714346861839294434E+002   0.445061612129211426E+001  -0.573820114135742188E+002  -0.629515351937697432E+001    1
   0.156946875005073072E+001   0.119201751816318733E+003   0.464158438082192859E+001  -0.572964363098144531E+002  -0.630515351937697766E+001    1
   0.162911683320999146E+001   0.129264698028564453E+003   0.458683037757873535E+001  -0.571562194824218750E+002  -0.631515351937697567E+001    1
   0.927560776472091675E+000   0.758491194248199463E+002   0.481730496883392334E+001  -0.569709701538085938E+002  -0.632515351937697190E+001    1
   0.175079735980542139E+001   0.137601397864160731E+003   0.455625527045876488E+001  -0.567580490112304688E+002  -0.633515351937697790E+001    1
   0.127166315913200378E+001   0.944938635826110840E+002   0.423756194114685059E+001  -0.559357643127441406E+002  -0.634515351937697858E+001    1
   0.216599762439727783E+001   0.157725349664688110E+003   0.422256374359130859E+001  -0.556720085144042969E+002  -0.635515351937697659E+001    1
   0.937131345272064209E+000   0.113275346755981445E+003   0.481676852703094482E+001  -0.555709114074707031E+002  -0.636515351937697371E+001    1
   0.139573671257317633E+001   0.150321379471913247E+003   0.437256930156684920E+001  -0.554903640747070312E+002  -0.637515351937697350E+001    1
   0.150617500749435451E+001   0.148828400808304139E+003   0.431349915227616609E+001  -0.553746490478515625E+002  -0.638515351937697861E+001    1
   0.133752412626555550E+001   0.111773477026593923E+003   0.468738265206246396E+001  -0.549520187377929688E+002  -0.639515351937698195E+001    1
   0.142936438322067261E+001   0.150782928466796875E+003   0.429808557033538818E+001  -0.547042884826660156E+002  -0.640515351937697730E+001    1
   0.100079551339149475E+001   0.155841783285140991E+003   0.458010673522949219E+001  -0.544748611450195312E+002  -0.641515351937697620E+001    1
   0.152748927474021912E+001   0.762357509136199951E+002   0.413600492477416992E+001  -0.543688850402832031E+002  -0.642515351937697776E+001    1
   0.558748692274093628E+000   0.158504596948623657E+003   0.481567394733428955E+001  -0.539358940124511719E+002  -0.643515351937697222E+001    1
   0.937199145555496216E+000   0.131316248178482056E+003   0.448782169818878174E+001  -0.538180351257324219E+002  -0.644515351937697556E+001    1
   0.155105382896395705E+001   0.157651970390029049E+003   0.448089480716035382E+001  -0.534489288330078125E+002  -0.645515351937697535E+001    1
   0.180134549736976624E+001   0.149017599821090698E+003   0.427224457263946533E+001  -0.533874931335449219E+002  -0.646515351937697513E+001    1
   0.173810046811756980E+001   0.850958708059807520E+002   0.451245799571293649E+001  -0.533181915283203125E+002  -0.647515351937697048E+001    1
   0.213482554927846380E+001   0.154613465884862364E+003   0.420622753849074371E+001  -0.531911773681640625E+002  -0.648515351937697559E+001    1
   0.691421926021575928E+000   0.152835998535156250E+003   0.474269652366638184E+001  -0.531236877441406250E+002  -0.649515351937697538E+001    1
   0.200644269585609436E+001   0.126046214103698730E+003   0.409931004047393799E+001  -0.530378570556640625E+002  -0.650515351937697694E+001    1
   0.107813164591789246E+001   0.782474315166473389E+002   0.436636805534362793E+001  -0.530295372009277344E+002  -0.651515351937697318E+001    1
   0.165760293602943420E+001   0.949913299083709717E+002   0.408596801757812500E+001  -0.526625862121582031E+002  -0.652515351937697652E+001    1
   0.243486091494560242E+001   0.142226574420928955E+003   0.410400593280792236E+001  -0.523782272338867188E+002  -0.653515351937697631E+001    1
   0.165610715746879578E+001   0.690896964073181152E+002   0.451723921298980713E+001  -0.523315505981445312E+002  -0.654515351937697609E+001    1
   0.960056885988039954E+000   0.704369884928379975E+002   0.442404842928054798E+001  -0.522952270507812500E+002  -0.655515351937696966E+001    1
   0.768063465951981605E+000   0.111474863683010227E+003   0.458482691447115887E+001  -0.522139892578125000E+002  -0.656515351937697567E+001    1
   0.143390506505966187E+001   0.129461667537689209E+003   0.460293245315551758E+001  -0.521288948059082031E+002  -0.657515351937698256E+001    1
   0.218715486914025936E+001   0.825317999473756458E+002   0.445253621080397188E+001  -0.516437835693359375E+002  -0.658515351937698501E+001    1
   0.144279301166534424E+001   0.935162162780761719E+002   0.460389709472656250E+001  -0.515590820312500000E+002  -0.659515351937696881E+001    1
   0.134086211902157193E+001   0.145594994515869018E+003   0.455880278048079557E+001  -0.513245048522949219E+002  -0.660515351937696948E+001    1
   0.229326936660779790E+001   0.141724535014810215E+003   0.438330511435152204E+001  -0.513209037780761719E+002  -0.661515351937697371E+001    1
   0.128193035721778870E+001   0.150359520912170410E+003   0.446974754333496094E+001  -0.512576866149902344E+002  -0.662515351937697705E+001    1
   0.235054776417659372E+001   0.145252771115863652E+003   0.419209087070453457E+001  -0.509825057983398438E+002  -0.663515351937697861E+001    1
   0.218009203672409058E+001   0.122830132246017456E+003   0.443137347698211670E+001  -0.507110633850097656E+002  -0.664515351937698107E+001    1
   0.171699450570806844E+001   0.143523367082013038E+003   0.431729186101586659E+001  -0.502624549865722656E+002  -0.665515351937697286E+001    1
   0.123491354725108105E+001   0.968344489872695533E+002   0.467073419466550011E+001  -0.502069244384765625E+002  -0.666515351937697353E+001    1
   0.144743800808562439E+001   0.135651703175048908E+003   0.430930399333048353E+001  -0.499993743896484375E+002  -0.667515351937697510E+001    1
   0.818336325967234379E+000   0.139522430626201867E+003   0.474695499562381595E+001  -0.499321060180664062E+002  -0.668515351937697488E+001    1
   0.249338492751121521E+001   0.791073000431060791E+002   0.439836716651916504E+001  -0.498064613342285156E+002  -0.669515351937697734E+001    1
   0.152407750487327576E+001   0.143890610933303833E+003   0.432964301109313965E+001  -0.496130104064941406E+002  -0.670515351937697446E+001    1
   0.220584750175476074E+001   0.120910165309906006E+003   0.403545582294464111E+001  -0.495734558105468750E+002  -0.671515351937697247E+001    1
   0.122489715211078898E+001   0.141732979840753359E+003   0.446556439710636344E+001  -0.495646820068359375E+002  -0.672515351937697314E+001    1
