1 16.57741 17.802758 22.730345
3 7.1782247 2.1980652 4.1901109
5 3.5472901 0.23680823 1.761829
7 2.0263523 -0.31978079 0.73254111
9 1.3043814 -0.40956554 0.3387034
11 0.90680491 -0.37571432 0.17482298
13 0.6641017 -0.32239507 0.10209168
15 0.50440345 -0.27137041 0.068328448
17 0.39199212 -0.22910397 0.046088333
19 0.31324636 -0.19666436 0.032047033
21 0.2532499 -0.16797865 0.023199566
23 0.20766053 -0.14451718 0.019896955
25 0.17219524 -0.1254029 0.016806994
27 0.1441846 -0.11123657 0.013005113
29 0.12191522 -0.096920458 0.012135021
31 0.10378112 -0.086885194 0.010976963
33 0.088149018 -0.077263201 0.0083711662
35 0.075622317 -0.069544943 0.0069367999
37 0.065252891 -0.063435983 0.0061577721
39 0.056181546 -0.05791672 0.0069780169
41 0.048468942 -0.052414535 0.0064788827
43 0.041940672 -0.047874855 0.0065280307
45 0.036534667 -0.044254089 0.0051461539
47 0.03192837 -0.040226001 0.0052382698
49 0.02819599 -0.037053579 0.0043022995
51 0.024781376 -0.033911147 0.0029229259
53 0.021387191 -0.031931757 0.0028678047
55 0.018799507 -0.029170509 0.0032003548
57 0.016581957 -0.027210702 0.0035113967
59 0.014909718 -0.025599322 0.0020095503
61 0.013209137 -0.024344382 0.0023331732
63 0.011485218 -0.022643332 0.0026339365
65 0.010535548 -0.021257224 0.0025027927
67 0.0092231401 -0.01980193 0.0016301949
69 0.0078928116 -0.018232521 0.0019258008
71 0.0072304182 -0.017427291 0.001813357
73 0.0063005436 -0.01585211 0.0013731259
75 0.0059001824 -0.014993547 0.00088436732
77 0.0053049149 -0.014068253 0.0013257461
79 0.0048173099 -0.013145867 0.00062488267
81 0.0043079062 -0.012321746 0.00067310274
83 0.0041770191 -0.011764998 0.0006807108
85 0.0039278114 -0.010926023 -0.00025333501
87 0.0040499058 -0.010551594 -0.00046730278
89 0.004050047 -0.010125401 -0.00072732215
91 0.0042309895 -0.0098301065 -0.00052124784
93 0.0043463051 -0.0094780612 -0.00075873702
95 0.0046496188 -0.0084487779 -0.00031037606
97 0.0048376147 -0.0082338954 -0.00069321524
99 0.0049212271 -0.0077048 -0.00074099713
101 0.0047715954 -0.0071419688 -0.0010468821
103 0.0045127028 -0.0070017625 -0.00064784306
105 0.0043219433 -0.0066055371 -0.00074037297
107 0.0038063992 -0.0066889253 -0.00032346175
109 0.0034972578 -0.006549929 -0.0001512689
111 0.0027959094 -0.006466663 -0.00018079963
113 0.0022017423 -0.0063263801 -0.00023988931
115 0.0017735265 -0.0060651817 -0.00063286837
117 0.0011803898 -0.0061944695 -0.00038460772
119 0.00072210393 -0.0055182166 -0.00067020562
121 0.00031548541 -0.0053925997 -0.0003430232
123 -3.3688983e-05 -0.0054091397 -0.00078008741
125 -0.00031163717 -0.0052322632 -0.0011576668
127 -0.00058202043 -0.0051261655 -0.00091388686
129 -0.00058903217 -0.0049129316 -0.00074221263
131 -0.00078073417 -0.004689227 -0.00097800919
133 -0.0008333363 -0.0049061646 -0.00086985977
135 -0.00088712462 -0.0044205771 -0.00066003595
137 -0.00092958864 -0.004353891 -0.00029457941
139 -0.00088474276 -0.0039448204 -0.0005392945
141 -0.00094253713 -0.0039303777 -0.00067480369
143 -0.00096540342 -0.0036882957 -0.00083796157
145 -0.00093819559 -0.0032951207 -0.00053958633
147 -0.00096451412 -0.0031532763 -0.00029005035
149 -0.00081050746 -0.0032319498 -8.0823014e-05
151 -0.00077287002 -0.0029001335 0.00015674823
153 -0.00075035603 -0.0028702365 0.00013606396
155 -0.00071908929 -0.0029499214 0.00051211007
157 -0.00068146843 -0.0028199619 0.00043847807
159 -0.00071827103 -0.00287473 0.0002420011
161 -0.00073074306 -0.0026828931 0.00022124645
163 -0.00072625218 -0.002711261 -0.00016141271
165 -0.00065639121 -0.0027192754 -0.00030055846
167 -0.00069022962 -0.0027277894 -1.5227294e-05
169 -0.00067539759 -0.0027694799 -0.00010785376
171 -0.00068546816 -0.0028005889 -0.00039225609
173 -0.00068603623 -0.0026764764 -0.00027309613
175 -0.00068084239 -0.0025712221 -0.0002881681
177 -0.00060155006 -0.0025077668 -4.3659495e-05
179 -0.00055985731 -0.0026250874 0.00019413642
181 -0.00048628504 -0.0023013613 1.3070665e-07
183 -0.00040772016 -0.0024067471 0.00037024776
185 -0.00045996623 -0.0023934168 0.00044351663
187 -0.00045541263 -0.0024453095 0.00057567766
189 -0.00057714154 -0.0024972128 0.00094223267
191 -0.00051136563 -0.00249382 0.0012002405
193 -0.00059706175 -0.0023167866 0.0012135674
195 -0.00053978332 -0.0022313475 0.0011360308
197 -0.00048993402 -0.00218772 0.0013081248
199 -0.00054236242 -0.0021281255 0.0012382323
