sim analy
3.2247991902040814e-08 3.862533713315988e-06
3.218834076734694e-08 3.862533713315988e-06
3.220760032653061e-08 3.862533713315988e-06
3.218586644897959e-08 3.862533713315988e-06
3.21377844244898e-08 3.862533713315988e-06
3.2124810971428574e-08 3.862533713315988e-06
3.2252204930612245e-08 3.862533713315988e-06
3.2179312848979594e-08 3.862533713315988e-06
3.221234834285714e-08 3.862533713315988e-06
3.214687921632653e-08 3.862533713315988e-06
3.2216761991836733e-08 3.862533713315988e-06
3.2205126008163263e-08 3.862533713315988e-06
3.231606909387755e-08 3.862533713315988e-06
3.2175233567346936e-08 3.862533713315988e-06
3.2190213224489795e-08 3.862533713315988e-06
3.218446210612245e-08 3.862533713315988e-06
3.217790850612245e-08 3.862533713315988e-06
3.2159250808163264e-08 3.862533713315988e-06
3.225909289795918e-08 3.862533713315988e-06
3.220686471836735e-08 3.862533713315988e-06
3.2147280457142854e-08 3.862533713315988e-06
3.2089836146938775e-08 3.862533713315988e-06
3.21803828244898e-08 3.862533713315988e-06
3.213089645714286e-08 3.862533713315988e-06
3.225842416326531e-08 3.862533713315988e-06
3.2182455902040815e-08 3.862533713315988e-06
3.2264375902040816e-08 3.862533713315988e-06
3.2225522416326534e-08 3.862533713315988e-06
3.223555343673469e-08 3.862533713315988e-06
3.21612570122449e-08 3.862533713315988e-06
3.214179683265306e-08 3.862533713315988e-06
3.220519288163265e-08 3.862533713315988e-06
3.227761684897959e-08 3.862533713315988e-06
3.221488953469388e-08 3.862533713315988e-06
3.21885413877551e-08 3.862533713315988e-06
3.224578507755102e-08 3.862533713315988e-06
3.221428767346939e-08 3.862533713315988e-06
3.217998158367347e-08 3.862533713315988e-06
3.213945626122449e-08 3.862533713315988e-06
3.2178577240816325e-08 3.862533713315988e-06
3.2264041534693876e-08 3.862533713315988e-06
3.216058827755102e-08 3.862533713315988e-06
3.220097985306122e-08 3.862533713315988e-06
3.221482266122449e-08 3.862533713315988e-06
3.2225522416326534e-08 3.862533713315988e-06
3.2131498318367344e-08 3.862533713315988e-06
3.231667095510204e-08 3.862533713315988e-06
3.218860826122449e-08 3.862533713315988e-06
3.216647314285714e-08 3.862533713315988e-06
3.2214421420408165e-08 3.862533713315988e-06
3.2117454889795917e-08 3.862533713315988e-06
3.221515702857143e-08 3.862533713315988e-06
3.2259895379591835e-08 3.862533713315988e-06
3.222371683265306e-08 3.862533713315988e-06
3.21547034122449e-08 3.862533713315988e-06
3.218974511020408e-08 3.862533713315988e-06
3.2265044636734696e-08 3.862533713315988e-06
3.216139075918367e-08 3.862533713315988e-06
3.216961619591837e-08 3.862533713315988e-06
3.223481782857143e-08 3.862533713315988e-06
3.213490886530612e-08 3.862533713315988e-06
3.2227328e-08 3.862533713315988e-06
3.218513084081633e-08 3.862533713315988e-06
3.2236422791836734e-08 3.862533713315988e-06
3.2117120522448976e-08 3.862533713315988e-06
3.215858207346939e-08 3.862533713315988e-06
3.217035180408163e-08 3.862533713315988e-06
3.20831488e-08 3.862533713315988e-06
3.22229812244898e-08 3.862533713315988e-06
3.221850070204082e-08 3.862533713315988e-06
3.2178911608163265e-08 3.862533713315988e-06
3.2244982595918366e-08 3.862533713315988e-06
3.213765067755102e-08 3.862533713315988e-06
3.2159718922448977e-08 3.862533713315988e-06
3.2233680979591837e-08 3.862533713315988e-06
3.216807810612245e-08 3.862533713315988e-06
3.219629871020408e-08 3.862533713315988e-06
3.206141492244898e-08 3.862533713315988e-06
3.2201581714285714e-08 3.862533713315988e-06
3.2132233926530613e-08 3.862533713315988e-06
3.21857995755102e-08 3.862533713315988e-06
3.213430700408163e-08 3.862533713315988e-06
3.210815947755102e-08 3.862533713315988e-06
3.208361691428572e-08 3.862533713315988e-06
3.223568718367347e-08 3.862533713315988e-06
3.2156575869387756e-08 3.862533713315988e-06
3.223207601632653e-08 3.862533713315988e-06
3.224993123265306e-08 3.862533713315988e-06
3.2174698579591835e-08 3.862533713315988e-06
3.217376235102041e-08 3.862533713315988e-06
3.218406086530612e-08 3.862533713315988e-06
3.2225054302040815e-08 3.862533713315988e-06
3.224605257142857e-08 3.862533713315988e-06
3.2226324897959186e-08 3.862533713315988e-06
3.219723493877551e-08 3.862533713315988e-06
3.2175032946938775e-08 3.862533713315988e-06
3.223227663673469e-08 3.862533713315988e-06
3.221535764897959e-08 3.862533713315988e-06
3.2089501779591834e-08 3.862533713315988e-06
3.219636558367347e-08 3.862533713315988e-06
3.221328457142857e-08 3.862533713315988e-06
3.2151159118367344e-08 3.862533713315988e-06
3.208582373877551e-08 3.862533713315988e-06
3.2267452081632654e-08 3.862533713315988e-06
3.219255379591837e-08 3.862533713315988e-06
3.220786782040816e-08 3.862533713315988e-06
3.225207118367347e-08 3.862533713315988e-06
3.2178577240816325e-08 3.862533713315988e-06
3.218539833469388e-08 3.862533713315988e-06
3.220051173877551e-08 3.862533713315988e-06
3.216968306938775e-08 3.862533713315988e-06
3.493650599183673e-08 4.184232801043583e-06
3.481586625306123e-08 4.184232801043583e-06
3.486428264489796e-08 4.184232801043583e-06
3.4795871085714286e-08 4.184232801043583e-06
3.48678938122449e-08 4.184232801043583e-06
3.482756911020408e-08 4.184232801043583e-06
3.479279490612245e-08 4.184232801043583e-06
3.4775608424489795e-08 4.184232801043583e-06
3.489825436734694e-08 4.184232801043583e-06
3.493008613877551e-08 4.184232801043583e-06
3.4807440195918367e-08 4.184232801043583e-06
3.4875383640816324e-08 4.184232801043583e-06
3.484388623673469e-08 4.184232801043583e-06
3.486401515102041e-08 4.184232801043583e-06
3.49508837877551e-08 4.184232801043583e-06
3.492065697959184e-08 4.184232801043583e-06
3.48165349877551e-08 4.184232801043583e-06
3.487678798367347e-08 4.184232801043583e-06
3.486682383673469e-08 4.184232801043583e-06
3.4887019624489793e-08 4.184232801043583e-06
3.484381936326531e-08 4.184232801043583e-06
3.491249841632653e-08 4.184232801043583e-06
3.489771937959184e-08 4.184232801043583e-06
3.486755944489796e-08 4.184232801043583e-06
3.485110857142857e-08 4.184232801043583e-06
3.482188486530612e-08 4.184232801043583e-06
3.4919587004081635e-08 4.184232801043583e-06
3.489611441632653e-08 4.184232801043583e-06
3.4876520489795916e-08 4.184232801043583e-06
3.483057841632653e-08 4.184232801043583e-06
3.489745188571429e-08 4.184232801043583e-06
3.484722991020408e-08 4.184232801043583e-06
3.485117544489796e-08 4.184232801043583e-06
3.482783660408163e-08 4.184232801043583e-06
3.486421577142857e-08 4.184232801043583e-06
3.4837533257142855e-08 4.184232801043583e-06
3.4848634253061223e-08 4.184232801043583e-06
3.49563674122449e-08 4.184232801043583e-06
3.486608822857143e-08 4.184232801043583e-06
3.48509748244898e-08 4.184232801043583e-06
3.489036329795918e-08 4.184232801043583e-06
3.480055222857143e-08 4.184232801043583e-06
3.490199928163265e-08 4.184232801043583e-06
3.481727059591837e-08 4.184232801043583e-06
3.48777242122449e-08 4.184232801043583e-06
3.493162422857143e-08 4.184232801043583e-06
3.4926341224489795e-08 4.184232801043583e-06
3.486194207346939e-08 4.184232801043583e-06
3.4938044081632654e-08 4.184232801043583e-06
3.4918918269387755e-08 4.184232801043583e-06
3.489858873469388e-08 4.184232801043583e-06
3.4864349518367345e-08 4.184232801043583e-06
3.490688104489796e-08 4.184232801043583e-06
3.4821751118367344e-08 4.184232801043583e-06
3.491637707755102e-08 4.184232801043583e-06
3.494807510204082e-08 4.184232801043583e-06
3.489109890612245e-08 4.184232801043583e-06
3.4903336751020406e-08 4.184232801043583e-06
3.490962285714286e-08 4.184232801043583e-06
3.487531676734694e-08 4.184232801043583e-06
3.4765176163265307e-08 4.184232801043583e-06
3.478483696326531e-08 4.184232801043583e-06
3.4860537730612244e-08 4.184232801043583e-06
3.4923465665306125e-08 4.184232801043583e-06
3.4807306448979594e-08 4.184232801043583e-06
3.491550772244898e-08 4.184232801043583e-06
3.479486798367347e-08 4.184232801043583e-06
3.484408685714286e-08 4.184232801043583e-06
3.478316512653061e-08 4.184232801043583e-06
3.4838268865306125e-08 4.184232801043583e-06
3.4884077191836735e-08 4.184232801043583e-06
3.4873377436734696e-08 4.184232801043583e-06
3.4841679412244896e-08 4.184232801043583e-06
3.4841880032653064e-08 4.184232801043583e-06
3.4930554253061225e-08 4.184232801043583e-06
3.4927277453061226e-08 4.184232801043583e-06
3.481727059591837e-08 4.184232801043583e-06
3.491002409795918e-08 4.184232801043583e-06
3.4788782497959186e-08 4.184232801043583e-06
3.490935536326531e-08 4.184232801043583e-06
3.4879529795918364e-08 4.184232801043583e-06
3.489370697142857e-08 4.184232801043583e-06
3.4927544946938776e-08 4.184232801043583e-06
3.484736365714286e-08 4.184232801043583e-06
3.4927277453061226e-08 4.184232801043583e-06
3.489497756734694e-08 4.184232801043583e-06
3.49334298122449e-08 4.184232801043583e-06
3.493336293877551e-08 4.184232801043583e-06
3.4861340212244896e-08 4.184232801043583e-06
3.487531676734694e-08 4.184232801043583e-06
3.486615510204082e-08 4.184232801043583e-06
3.4814595657142856e-08 4.184232801043583e-06
3.48701006367347e-08 4.184232801043583e-06
3.487076937142857e-08 4.184232801043583e-06
3.483358772244898e-08 4.184232801043583e-06
3.48624101877551e-08 4.184232801043583e-06
3.489718439183674e-08 4.184232801043583e-06
3.488541466122449e-08 4.184232801043583e-06
3.486702445714286e-08 4.184232801043583e-06
3.483552705306123e-08 4.184232801043583e-06
3.4942457730612245e-08 4.184232801043583e-06
3.4849503608163265e-08 4.184232801043583e-06
3.4861674579591837e-08 4.184232801043583e-06
3.482061426938775e-08 4.184232801043583e-06
3.482944156734694e-08 4.184232801043583e-06
3.490266801632653e-08 4.184232801043583e-06
3.4881536e-08 4.184232801043583e-06
3.486996688979592e-08 4.184232801043583e-06
3.477514031020408e-08 4.184232801043583e-06
3.481573250612245e-08 4.184232801043583e-06
3.49989658122449e-08 4.184232801043583e-06
3.4814796277551024e-08 4.184232801043583e-06
3.489812062040816e-08 4.184232801043583e-06
3.4849904848979595e-08 4.184232801043583e-06
3.492714370612245e-08 4.184232801043583e-06
3.483907134693878e-08 4.184232801043583e-06
3.4868228179591835e-08 4.184232801043583e-06
3.489818749387755e-08 4.184232801043583e-06
3.488387657142857e-08 4.184232801043583e-06
3.481419441632653e-08 4.184232801043583e-06
3.765611624489796e-08 4.518799852280281e-06
3.760422243265306e-08 4.518799852280281e-06
3.76416715755102e-08 4.518799852280281e-06
3.767156401632653e-08 4.518799852280281e-06
3.7640400979591837e-08 4.518799852280281e-06
3.764949577142857e-08 4.518799852280281e-06
3.76345829877551e-08 4.518799852280281e-06
3.770459951020408e-08 4.518799852280281e-06
3.7743854236734694e-08 4.518799852280281e-06
3.768079255510204e-08 4.518799852280281e-06
3.765003075918367e-08 4.518799852280281e-06
3.768453746938775e-08 4.518799852280281e-06
3.766895595102041e-08 4.518799852280281e-06
3.764421276734694e-08 4.518799852280281e-06
3.7755155853061224e-08 4.518799852280281e-06
3.767129652244898e-08 4.518799852280281e-06
3.763010246530612e-08 4.518799852280281e-06
3.762535444897959e-08 4.518799852280281e-06
3.759927379591837e-08 4.518799852280281e-06
3.767256711836735e-08 4.518799852280281e-06
3.765324068571429e-08 4.518799852280281e-06
3.764414589387755e-08 4.518799852280281e-06
3.763765916734694e-08 4.518799852280281e-06
3.760194873469388e-08 4.518799852280281e-06
3.767965570612245e-08 4.518799852280281e-06
3.768065880816326e-08 4.518799852280281e-06
3.760067813877551e-08 4.518799852280281e-06
3.776298004897959e-08 4.518799852280281e-06
3.7597869453061226e-08 4.518799852280281e-06
3.7609438563265306e-08 4.518799852280281e-06
3.770386390204082e-08 4.518799852280281e-06
3.7759502628571426e-08 4.518799852280281e-06
3.758222106122449e-08 4.518799852280281e-06
3.7702125191836736e-08 4.518799852280281e-06
3.7631908048979594e-08 4.518799852280281e-06
3.759599699591837e-08 4.518799852280281e-06
3.761465469387755e-08 4.518799852280281e-06
3.771496489795918e-08 4.518799852280281e-06
3.764200594285714e-08 4.518799852280281e-06
3.759265332244898e-08 4.518799852280281e-06
3.761893459591837e-08 4.518799852280281e-06
3.770031960816326e-08 4.518799852280281e-06
3.772693524897959e-08 4.518799852280281e-06
3.76313061877551e-08 4.518799852280281e-06
3.763752542040816e-08 4.518799852280281e-06
3.7724862171428574e-08 4.518799852280281e-06
3.7638929763265304e-08 4.518799852280281e-06
3.7654444408163264e-08 4.518799852280281e-06
3.759171709387755e-08 4.518799852280281e-06
3.767156401632653e-08 4.518799852280281e-06
3.7728673959183674e-08 4.518799852280281e-06
3.758442788571428e-08 4.518799852280281e-06
3.756837825306122e-08 4.518799852280281e-06
3.7666414759183674e-08 4.518799852280281e-06
3.762709315918367e-08 4.518799852280281e-06
3.75723237877551e-08 4.518799852280281e-06
3.7693966628571426e-08 4.518799852280281e-06
3.7623682612244895e-08 4.518799852280281e-06
3.7709013159183674e-08 4.518799852280281e-06
3.769590595918367e-08 4.518799852280281e-06
3.765631686530612e-08 4.518799852280281e-06
3.7717037975510205e-08 4.518799852280281e-06
3.768774739591837e-08 4.518799852280281e-06
3.766868845714286e-08 4.518799852280281e-06
3.7690154840816326e-08 4.518799852280281e-06
3.765290631836735e-08 4.518799852280281e-06
3.766828721632653e-08 4.518799852280281e-06
3.764026723265306e-08 4.518799852280281e-06
3.765484564897959e-08 4.518799852280281e-06
3.7686142432653064e-08 4.518799852280281e-06
3.770292767346939e-08 4.518799852280281e-06
3.7733087608163266e-08 4.518799852280281e-06
3.761866710204082e-08 4.518799852280281e-06
3.765551438367347e-08 4.518799852280281e-06
3.766387356734694e-08 4.518799852280281e-06
3.773061328979592e-08 4.518799852280281e-06
3.753647960816327e-08 4.518799852280281e-06
3.7675308930612246e-08 4.518799852280281e-06
3.765417691428571e-08 4.518799852280281e-06
3.7535008391836734e-08 4.518799852280281e-06
3.773068016326531e-08 4.518799852280281e-06
3.772619964081633e-08 4.518799852280281e-06
3.761592528979592e-08 4.518799852280281e-06
3.765491252244898e-08 4.518799852280281e-06
3.77225216e-08 4.518799852280281e-06
3.7636388571428575e-08 4.518799852280281e-06
3.762869812244898e-08 4.518799852280281e-06
3.766173361632653e-08 4.518799852280281e-06
3.765939304489796e-08 4.518799852280281e-06
3.765631686530612e-08 4.518799852280281e-06
3.765792182857143e-08 4.518799852280281e-06
3.7663672946938776e-08 4.518799852280281e-06
3.761552404897959e-08 4.518799852280281e-06
3.7674640195918366e-08 4.518799852280281e-06
3.764628584489796e-08 4.518799852280281e-06
3.760128e-08 4.518799852280281e-06
3.7628029387755104e-08 4.518799852280281e-06
3.7609839804081636e-08 4.518799852280281e-06
3.76700928e-08 4.518799852280281e-06
3.769644094693877e-08 4.518799852280281e-06
3.765451128163265e-08 4.518799852280281e-06
3.773482631836735e-08 4.518799852280281e-06
3.7690422334693877e-08 4.518799852280281e-06
3.761806524081633e-08 4.518799852280281e-06
3.7714028669387756e-08 4.518799852280281e-06
3.763712417959184e-08 4.518799852280281e-06
3.7623481991836733e-08 4.518799852280281e-06
3.768560744489796e-08 4.518799852280281e-06
3.7655447510204084e-08 4.518799852280281e-06
3.7674773942857145e-08 4.518799852280281e-06
3.762555506938776e-08 4.518799852280281e-06
3.771329306122449e-08 4.518799852280281e-06
3.7617262759183676e-08 4.518799852280281e-06
3.7577004930612243e-08 4.518799852280281e-06
3.75406926367347e-08 4.518799852280281e-06
3.754958680816326e-08 4.518799852280281e-06
3.7694033502040816e-08 4.518799852280281e-06
3.772546403265306e-08 4.518799852280281e-06
3.758402664489796e-08 4.518799852280281e-06
3.7671497142857146e-08 4.518799852280281e-06
4.056818834285714e-08 4.866234867026084e-06
4.0581228669387756e-08 4.866234867026084e-06
4.0553609926530614e-08 4.866234867026084e-06
4.0515157681632654e-08 4.866234867026084e-06
4.056357407346939e-08 4.866234867026084e-06
4.0543110791836737e-08 4.866234867026084e-06
4.05443813877551e-08 4.866234867026084e-06
4.054090396734694e-08 4.866234867026084e-06
4.050873782857143e-08 4.866234867026084e-06
4.0510342791836733e-08 4.866234867026084e-06
4.058938723265306e-08 4.866234867026084e-06
4.055902667755102e-08 4.866234867026084e-06
4.052926798367347e-08 4.866234867026084e-06
4.0541305208163264e-08 4.866234867026084e-06
4.052772989387755e-08 4.866234867026084e-06
4.06481690122449e-08 4.866234867026084e-06
4.051622765714286e-08 4.866234867026084e-06
4.0553141812244895e-08 4.866234867026084e-06
4.0529669224489794e-08 4.866234867026084e-06
4.0573203853061225e-08 4.866234867026084e-06
4.0600688848979595e-08 4.866234867026084e-06
4.061145547755102e-08 4.866234867026084e-06
4.053669093877551e-08 4.866234867026084e-06
4.0557421714285714e-08 4.866234867026084e-06
4.054424764081633e-08 4.866234867026084e-06
4.053943275102041e-08 4.866234867026084e-06
4.0554746775510206e-08 4.866234867026084e-06
4.0616738481632656e-08 4.866234867026084e-06
4.057862060408163e-08 4.866234867026084e-06
4.0504056685714286e-08 4.866234867026084e-06
4.0650375836734695e-08 4.866234867026084e-06
4.058911973877551e-08 4.866234867026084e-06
4.052044068571429e-08 4.866234867026084e-06
4.0510877779591835e-08 4.866234867026084e-06
4.060958302040816e-08 4.866234867026084e-06
4.048178782040816e-08 4.866234867026084e-06
4.048633521632653e-08 4.866234867026084e-06
4.053174230204082e-08 4.866234867026084e-06
4.0565179036734694e-08 4.866234867026084e-06
4.048145345306123e-08 4.866234867026084e-06
4.060630622040816e-08 4.866234867026084e-06
4.0515492048979595e-08 4.866234867026084e-06
4.052538932244898e-08 4.866234867026084e-06
4.067277844897959e-08 4.866234867026084e-06
4.0500846759183677e-08 4.866234867026084e-06
4.055936104489796e-08 4.866234867026084e-06
4.055882605714286e-08 4.866234867026084e-06
4.054953064489796e-08 4.866234867026084e-06
4.0518033240816324e-08 4.866234867026084e-06
4.05929984e-08 4.866234867026084e-06
4.061085361632653e-08 4.866234867026084e-06
4.05564186122449e-08 4.866234867026084e-06
4.058764852244898e-08 4.866234867026084e-06
4.05864448e-08 4.866234867026084e-06
4.052184502857143e-08 4.866234867026084e-06
4.055902667755102e-08 4.866234867026084e-06
4.062830759183674e-08 4.866234867026084e-06
4.048633521632653e-08 4.866234867026084e-06
4.0461792653061226e-08 4.866234867026084e-06
4.0550266253061226e-08 4.866234867026084e-06
4.0533815379591835e-08 4.866234867026084e-06
4.0588049763265305e-08 4.866234867026084e-06
4.04777754122449e-08 4.866234867026084e-06
4.0469014987755105e-08 4.866234867026084e-06
4.045390158367347e-08 4.866234867026084e-06
4.050893844897959e-08 4.866234867026084e-06
4.052512182857143e-08 4.866234867026084e-06
4.05476581877551e-08 4.866234867026084e-06
4.054879503673469e-08 4.866234867026084e-06
4.0569392065306124e-08 4.866234867026084e-06
4.063298873469388e-08 4.866234867026084e-06
4.048613459591837e-08 4.866234867026084e-06
4.054431451428571e-08 4.866234867026084e-06
4.0507467232653064e-08 4.866234867026084e-06
4.0561166628571426e-08 4.866234867026084e-06
4.052786364081633e-08 4.866234867026084e-06
4.0502919836734694e-08 4.866234867026084e-06
4.066709420408163e-08 4.866234867026084e-06
4.0511412767346937e-08 4.866234867026084e-06
4.0588718497959185e-08 4.866234867026084e-06
4.0558625436734696e-08 4.866234867026084e-06
4.056658337959184e-08 4.866234867026084e-06
4.054010148571429e-08 4.866234867026084e-06
4.0506397257142854e-08 4.866234867026084e-06
4.056364094693877e-08 4.866234867026084e-06
4.054143895510204e-08 4.866234867026084e-06
4.0651245191836736e-08 4.866234867026084e-06
4.0503856065306125e-08 4.866234867026084e-06
4.053194292244898e-08 4.866234867026084e-06
4.0576413779591835e-08 4.866234867026084e-06
4.055942791836735e-08 4.866234867026084e-06
4.056029727346939e-08 4.866234867026084e-06
4.055173746938776e-08 4.866234867026084e-06
4.0581228669387756e-08 4.866234867026084e-06
4.049349067755102e-08 4.866234867026084e-06
4.049777057959184e-08 4.866234867026084e-06
4.047510047346939e-08 4.866234867026084e-06
4.064495908571428e-08 4.866234867026084e-06
4.055568300408163e-08 4.866234867026084e-06
4.057046204081633e-08 4.866234867026084e-06
4.057360509387755e-08 4.866234867026084e-06
4.048720457142857e-08 4.866234867026084e-06
4.06514458122449e-08 4.866234867026084e-06
4.0511212146938775e-08 4.866234867026084e-06
4.056792084897959e-08 4.866234867026084e-06
4.057213387755102e-08 4.866234867026084e-06
4.0541639575510204e-08 4.866234867026084e-06
4.052946860408163e-08 4.866234867026084e-06
4.054725694693878e-08 4.866234867026084e-06
4.059928450612245e-08 4.866234867026084e-06
4.045477093877551e-08 4.866234867026084e-06
4.051081090612245e-08 4.866234867026084e-06
4.0614598530612243e-08 4.866234867026084e-06
4.050927281632653e-08 4.866234867026084e-06
4.058724728163265e-08 4.866234867026084e-06
4.051596016326531e-08 4.866234867026084e-06
4.06355968e-08 4.866234867026084e-06
4.059487085714286e-08 4.866234867026084e-06
4.054678883265306e-08 4.866234867026084e-06
4.0561567869387755e-08 4.866234867026084e-06
4.3567797812244895e-08 5.22653784528099e-06
4.356238106122449e-08 5.22653784528099e-06
4.356117733877551e-08 5.22653784528099e-06
4.348427284897959e-08 5.22653784528099e-06
4.353797224489796e-08 5.22653784528099e-06
4.355188192653061e-08 5.22653784528099e-06
4.3638549942857146e-08 5.22653784528099e-06
4.349798191020408e-08 5.22653784528099e-06
4.3510754742857145e-08 5.22653784528099e-06
4.361975849795919e-08 5.22653784528099e-06
4.3495841959183676e-08 5.22653784528099e-06
4.364196048979592e-08 5.22653784528099e-06
4.3498383151020406e-08 5.22653784528099e-06
4.352927869387755e-08 5.22653784528099e-06
4.363146135510204e-08 5.22653784528099e-06
4.3572077714285715e-08 5.22653784528099e-06
4.354251964081633e-08 5.22653784528099e-06
4.355810115918367e-08 5.22653784528099e-06
4.3622366563265306e-08 5.22653784528099e-06
4.355168130612245e-08 5.22653784528099e-06
4.349356826122449e-08 5.22653784528099e-06
4.354807013877551e-08 5.22653784528099e-06
4.3584583053061226e-08 5.22653784528099e-06
4.360805564081633e-08 5.22653784528099e-06
4.355890364081633e-08 5.22653784528099e-06
4.3661220048979594e-08 5.22653784528099e-06
4.3510152881632654e-08 5.22653784528099e-06
4.354278713469388e-08 5.22653784528099e-06
4.351938142040816e-08 5.22653784528099e-06
4.356211356734694e-08 5.22653784528099e-06
4.36169498122449e-08 5.22653784528099e-06
4.349931937959184e-08 5.22653784528099e-06
4.360852375510204e-08 5.22653784528099e-06
4.3587926726530615e-08 5.22653784528099e-06
4.358190811428571e-08 5.22653784528099e-06
4.3610262465306123e-08 5.22653784528099e-06
4.358317871020408e-08 5.22653784528099e-06
4.3540981551020406e-08 5.22653784528099e-06
4.353616666122449e-08 5.22653784528099e-06
4.345424666122449e-08 5.22653784528099e-06
4.366616868571429e-08 5.22653784528099e-06
4.3548203885714284e-08 5.22653784528099e-06
4.36011008e-08 5.22653784528099e-06
4.365172401632653e-08 5.22653784528099e-06
4.3618889142857145e-08 5.22653784528099e-06
4.3602438269387754e-08 5.22653784528099e-06
4.353222112653061e-08 5.22653784528099e-06
4.351623836734694e-08 5.22653784528099e-06
4.3676868440816326e-08 5.22653784528099e-06
4.356264855510204e-08 5.22653784528099e-06
4.352319320816327e-08 5.22653784528099e-06
4.36081893877551e-08 5.22653784528099e-06
4.355963924897959e-08 5.22653784528099e-06
4.357548826122449e-08 5.22653784528099e-06
4.347778612244898e-08 5.22653784528099e-06
4.358678987755102e-08 5.22653784528099e-06
4.3629789518367345e-08 5.22653784528099e-06
4.355442311836735e-08 5.22653784528099e-06
4.3630458253061226e-08 5.22653784528099e-06
4.3590534791836734e-08 5.22653784528099e-06
4.357441828571428e-08 5.22653784528099e-06
4.362851892244898e-08 5.22653784528099e-06
4.359341035102041e-08 5.22653784528099e-06
4.360317387755102e-08 5.22653784528099e-06
4.353870785306123e-08 5.22653784528099e-06
4.355890364081633e-08 5.22653784528099e-06
4.3510019134693876e-08 5.22653784528099e-06
4.352747311020408e-08 5.22653784528099e-06
4.35224576e-08 5.22653784528099e-06
4.363353443265306e-08 5.22653784528099e-06
4.357388329795918e-08 5.22653784528099e-06
4.354205152653061e-08 5.22653784528099e-06
4.3525600653061225e-08 5.22653784528099e-06
4.353101740408163e-08 5.22653784528099e-06
4.347832111020408e-08 5.22653784528099e-06
4.357281332244898e-08 5.22653784528099e-06
4.3543990857142854e-08 5.22653784528099e-06
4.353509668571429e-08 5.22653784528099e-06
4.3610396212244896e-08 5.22653784528099e-06
4.353081678367347e-08 5.22653784528099e-06
4.3591805387755105e-08 5.22653784528099e-06
4.359695464489796e-08 5.22653784528099e-06
4.358859546122449e-08 5.22653784528099e-06
4.369820107755102e-08 5.22653784528099e-06
4.3432847151020406e-08 5.22653784528099e-06
4.3592006008163266e-08 5.22653784528099e-06
4.357120835918367e-08 5.22653784528099e-06
4.357100773877551e-08 5.22653784528099e-06
4.351944829387755e-08 5.22653784528099e-06
4.3607855020408166e-08 5.22653784528099e-06
4.3514165289795916e-08 5.22653784528099e-06
4.3502863673469387e-08 5.22653784528099e-06
4.357930004897959e-08 5.22653784528099e-06
4.3528810579591834e-08 5.22653784528099e-06
4.3599094595918366e-08 5.22653784528099e-06
4.3571408979591835e-08 5.22653784528099e-06
4.3552015673469385e-08 5.22653784528099e-06
4.351898017959184e-08 5.22653784528099e-06
4.354599706122449e-08 5.22653784528099e-06
4.350507049795918e-08 5.22653784528099e-06
4.360732003265306e-08 5.22653784528099e-06
4.3591471020408165e-08 5.22653784528099e-06
4.357876506122449e-08 5.22653784528099e-06
4.361547859591837e-08 5.22653784528099e-06
4.353148551836735e-08 5.22653784528099e-06
4.353737038367347e-08 5.22653784528099e-06
4.3654332081632656e-08 5.22653784528099e-06
4.354225214693878e-08 5.22653784528099e-06
4.351911392653061e-08 5.22653784528099e-06
4.3560709224489796e-08 5.22653784528099e-06
4.355555996734694e-08 5.22653784528099e-06
4.357053962448979e-08 5.22653784528099e-06
4.355067820408163e-08 5.22653784528099e-06
4.356090984489796e-08 5.22653784528099e-06
4.36049125877551e-08 5.22653784528099e-06
4.358598739591837e-08 5.22653784528099e-06
4.351235970612245e-08 5.22653784528099e-06
4.343859826938776e-08 5.22653784528099e-06
4.3499051885714286e-08 5.22653784528099e-06
4.353857410612245e-08 5.22653784528099e-06
4.664638484897959e-08 5.599708787045e-06
4.677832620408163e-08 5.599708787045e-06
4.66572852244898e-08 5.599708787045e-06
4.6697810546938774e-08 5.599708787045e-06
4.656199053061224e-08 5.599708787045e-06
4.6687043918367346e-08 5.599708787045e-06
4.6662969469387754e-08 5.599708787045e-06
4.6639697502040814e-08 5.599708787045e-06
4.666343758367347e-08 5.599708787045e-06
4.675859853061224e-08 5.599708787045e-06
4.667293361632653e-08 5.599708787045e-06
4.669406563265306e-08 5.599708787045e-06
4.668430210612245e-08 5.599708787045e-06
4.686238615510204e-08 5.599708787045e-06
4.671372643265306e-08 5.599708787045e-06
4.672603115102041e-08 5.599708787045e-06
4.659549413877551e-08 5.599708787045e-06
4.6752579918367346e-08 5.599708787045e-06
4.668664267755102e-08 5.599708787045e-06
4.661080816326531e-08 5.599708787045e-06
4.656820976326531e-08 5.599708787045e-06
4.6686241436734693e-08 5.599708787045e-06
4.668156029387755e-08 5.599708787045e-06
4.6730311053061226e-08 5.599708787045e-06
4.665046413061224e-08 5.599708787045e-06
4.6663638204081634e-08 5.599708787045e-06
4.662498533877551e-08 5.599708787045e-06
4.666791810612245e-08 5.599708787045e-06
4.6667115624489794e-08 5.599708787045e-06
4.6763614040816324e-08 5.599708787045e-06
4.659596225306122e-08 5.599708787045e-06
4.6668319346938776e-08 5.599708787045e-06
4.662973335510204e-08 5.599708787045e-06
4.663421387755102e-08 5.599708787045e-06
4.664310804897959e-08 5.599708787045e-06
4.667286674285714e-08 5.599708787045e-06
4.664364303673469e-08 5.599708787045e-06
4.67277029877551e-08 5.599708787045e-06
